PLARVIS: Mobile Application with GIS-based Mapping for Philippine Herbal Plants,699
INTELORA: An Open-Source Integrated Intelligent Personal Assistant Development Platform,700
FireDroid: Android Home-Based Fire Report and Protection With Smoke Sensor Detector Through Arduino,701
EyeWork: A Remote PC Monitoring Over an Employee Work Using Android Application,702
A Predictive Analysis with Decision Support System for Licensure Examination Performance Applied at Pamantasan ng Lungsod ng Maynila - Civil Engineering Department,703
The Development of an Android-Based Augmented Reality Game for Kindergarten Pupils in Learning Science using Mother Tongue,704
HELDERS: MOBILE HEALTHCARE APPLICATION INTEGRATED IN A WEARABLE DEVICE TO HELP ELDERS,705
Real-time Waterborne Disease Detection using Arduino Sensors with Automatic Water Filter using Reverse Osmosis,706
Parability: A Motion Based Conveyor with Patient Monitoring System for Paralytic Person,707
S-COME: A Mobile Application for Monitoring Sugar Content in Any Beverages,708
PUrse: A Blood Pressure Measuring Device with the use of Microcontroller Connected to a Smartphone,709
Mizu: A Real-time Mobile Monitoring Application for Residential House Water Usage and Consumption Using Arduino Devices,710
EURICA: An Android Application for Monitoring Hyperaucemia,711
TrashVen: An Automated Waste Segregation and Monitoring System of Waste Products,712
TRUEPOTENTIAL: WEB APPLICATION THAT PREDICTS INCOMING SENIOR HIGH STUDENTS' POSSIBLE TRACK USING DATA MINING APPLIED TO RAJAH SOLIMAN SCIENCE AND TECHCNOLOGY HIGH SCHOOL,713
D.O.S. (Dos' on Self Defense): A Game of Self-Defense on Crime using Virtual Reality with Controller,714
AUTAPP: Mobile Game Application for Therapy and Development Monitoring in Children with Autism Spectrum Disorder,715
Serbisyo-On-The-Go: An Android-based Mobile Application for On-Demand Renting of Short-Term Elementary and Service Workers,716
Dressing Booth: An Augmented Reality Clothing for Online Shoppers Using Content-Based Algorithm for Product Reccomendations,717
My Derma: FURTHER ENHANCEMENT OF A SKIN DISEASE DETECTION INNOVATION USING IMAGE PROCESSING IN A MOBILE APPLICATION,718
DRIVE ME CRAZY: AN ANTI-DRUNK DRIVING SYSTEM WITH VEHICULAR SAFETY USING ARDUINO MICROCONTROLLER,719
FLOOD RESPONSE MOBILE APPLICATION USING ARDUINO,720
SPECTRUM: The Development of an Application that Helps Graphic and Interior Designers to Know the Importance of Color in Business,721
